col_num code v[vesc] alpha[deg] mtot[MSUN] gamma[1] wft[%] wfp[%] Nbig[1] mfr[mtot] r1[AU] phi_r1[rad] th_r1[rad] v1[AU/yr/2pi] phi_v1[rad] th_v1[rad] m1[mtot] wf1[1] r2[AU] phi_r2[rad] th_r2[rad] v2[AU/yr/2pi] phi_v2[rad] th_v2[rad] m2[mtot] w1[wtot]
760 333011 3.0 60.0 6.006979232e-06 0.1 20.0 20.0 2 0.00576507584632 0.000736053765588 1.48535990628 1.57170603277 0.0897253492877 1.47661529579 1.57113443128 0.908463802434 0.905111608363 0.00748915553404 -1.65872986825 1.57098920673 0.915176172167 -1.66928243918 1.57100348534 0.0857711217194 0.0713518868635 
761 333100 3.0 60.0 6.006979232e-06 0.5 10.0 10.0 2 0.00713530415867 0.00265882816699 1.47420331212 1.57062901565 0.326211337222 1.46279640196 1.5704003559 0.664251893701 0.643860561732 0.00533857303107 -1.66757228252 1.57060701539 0.654869809589 -1.67885617806 1.57050190682 0.32861280214 0.293119100979 
762 333101 3.0 60.0 6.006979232e-06 0.5 10.0 20.0 2 0.00694722443786 0.00262677204902 1.47056604071 1.57079206022 0.323078262903 1.45896924904 1.57056589452 0.664809045806 0.4885824442 0.00528019892102 -1.67039570894 1.57087344001 0.649376138518 -1.68191059272 1.57092910476 0.328243729756 0.45929751612 
763 333110 3.0 60.0 6.006979232e-06 0.5 20.0 10.0 2 0.00638326930569 0.00261569388009 1.47271039304 1.57053414633 0.321912531449 1.46125807766 1.57015967389 0.664677857888 0.778607185834 0.00525546116334 -1.66990104463 1.57072167584 0.64637846345 -1.68149406011 1.5707360719 0.328938872806 0.185469856649 
764 333111 3.0 60.0 6.006979232e-06 0.5 20.0 20.0 2 0.0064341715109 0.00259037750908 1.4706757779 1.5712069605 0.31936659927 1.45880073039 1.57198292246 0.664695357915 0.65665745425 0.00519917145347 -1.67117388989 1.57102989263 0.640944310912 -1.68333206875 1.57117336789 0.328870470574 0.310681922546 
765 333200 3.0 60.0 6.006979232e-06 1.0 10.0 10.0 2 0.00681416610335 0.00396836816785 1.4725203192 1.5708734469 0.487468471346 1.46099426977 1.57100700871 0.496595845074 0.467056445912 0.00396885269794 -1.66917741602 1.57099623065 0.487599381219 -1.68055750064 1.57119656498 0.496589988823 0.467465317042 
766 333201 3.0 60.0 6.006979232e-06 1.0 10.0 20.0 2 0.00695052170986 0.00390531381253 1.46989800238 1.57072550815 0.480729045423 1.45811337505 1.57065896221 0.497687931932 0.304110682761 0.00392492488 -1.67126489276 1.57054997418 0.483385293808 -1.68353790506 1.57025690357 0.495361546358 0.649523631182 
767 333210 3.0 60.0 6.006979232e-06 1.0 20.0 10.0 2 0.00695052170986 0.00390531381253 1.46989800238 1.57072550815 0.480729045423 1.45811337505 1.57065896221 0.497687931932 0.304110682761 0.00392492488 -1.67126489276 1.57054997418 0.483385293808 -1.68353790506 1.57025690357 0.495361546358 0.649523631182 
768 333211 3.0 60.0 6.006979232e-06 1.0 20.0 20.0 2 0.00621899608802 0.00386827873625 -1.67300014326 1.5710835885 0.477527685844 -1.68518465304 1.57126381355 0.496963273363 0.484565396677 0.00386850489067 1.46853363227 1.57087975265 0.477598062854 1.45623941287 1.57094080756 0.496817730549 0.483825298587 
769 400000 5.0 0.0 9.4379095486e-10 0.1 10.0 10.0 1 0.0765320684598 4.71921324517e-07 2.11814441347 0.954546846418 3.58176675902e-05 2.36242373337 1.02881094806 0.92346793154 0.773995112751 7.01919686038e-05 -1.1347587009 2.53042237889 0.00623120128975 -1.21883439711 2.41072651544 0.000977141476161 0.000810872976605 
770 400001 5.0 0.0 9.4379095486e-10 0.1 10.0 20.0 1 0.0701349686982 5.33135731921e-07 1.83862838712 1.32625982673 5.44911034674e-05 1.68739290138 1.16519209285 0.929865031302 0.754623942349 0.000112350479432 -0.514169273552 0.758002327451 0.0120661176819 -0.578323899393 0.777491888683 0.000625328000869 0.000189535712783 
771 400010 5.0 0.0 9.4379095486e-10 0.1 20.0 10.0 1 0.0719956781112 1.85520240907e-06 -1.60184643608 1.52435813755 0.000231463317378 -1.63181518226 1.52837997113 0.928004321889 0.783734531273 0.000136596853843 -0.683111910126 2.80849185429 0.0152647952746 -0.74620687236 2.78490481377 0.00050537040639 0.000500425068897 
772 400011 5.0 0.0 9.4379095486e-10 0.1 20.0 20.0 1 0.06952415141 1.39168631292e-06 -1.43612632572 1.66227685256 0.00017525381322 -1.42296389213 1.66876423302 0.93047584859 0.776964547305 6.84063468812e-05 -0.612106444692 2.10155123134 0.00595284774328 -0.765502069449 2.05234361432 0.000994268544002 0.00047541887223 
773 400100 5.0 0.0 9.4379095486e-10 0.5 10.0 10.0 1 0.507831778249 8.76567305439e-06 1.48415719335 1.53191280225 0.00101076307392 1.5323672364 1.51427851994 0.492168221751 0.379677982066 8.18638088139e-05 -0.0400010466476 2.13958825242 0.00840014257054 -0.0356538957215 2.13321282891 0.0290661985616 0.0189728998154 
774 400101 5.0 0.0 9.4379095486e-10 0.5 10.0 20.0 2 0.415505801481 1.08654587977e-05 1.26217297748 1.58571260631 0.00123451539286 1.3455942598 1.54090351981 0.550321689954 0.363696885647 5.78034116487e-05 3.11839472665 1.67144422298 0.00509289916072 3.07146384399 1.69733794199 0.0341725085647 0.0225678962272 
775 400110 5.0 0.0 9.4379095486e-10 0.5 20.0 10.0 2 0.427721849448 3.49705027046e-06 0.960708411626 1.94502868762 0.000348402811971 1.07091973713 1.91813316382 0.522560732532 0.354333937526 5.40205463818e-05 -3.10572478198 1.5929621252 0.00459917412333 -3.10921425674 1.62114148903 0.0497174180205 0.033017206484 
776 400111 5.0 0.0 9.4379095486e-10 0.5 20.0 20.0 1 0.393727480696 6.33173328092e-06 1.02633360715 2.17236482806 0.000641384573163 1.16839407446 2.09794014159 0.606272519304 0.39969652594 7.17690463504e-05 -2.9361948217 0.432357712703 0.00687718893227 -2.92672679785 0.423704443277 0.0312159600568 0.0229221797764 
777 400200 5.0 0.0 9.4379095486e-10 1.0 10.0 10.0 2 0.83518820944 2.91789644715e-05 3.13265647119 3.13935234934 0.00317982316094 3.11252597309 3.05302965937 0.109377682699 0.0853134845438 3.11642403556e-05 0.00403529027347 0.664667924996 0.00309374712102 0.00501867644667 0.752614000003 0.0554341078608 0.0408295345695 
778 400201 5.0 0.0 9.4379095486e-10 1.0 10.0 20.0 2 0.780258182139 1.13610676072e-05 0.63394022892 1.86865441166 0.00110565098065 0.75698864992 1.86487623816 0.131311200635 0.0897486400153 4.98624028116e-05 3.04548223646 1.69931915383 0.00522512085714 3.03164388279 1.71891263957 0.0884306172259 0.0573406497363 
779 400210 5.0 0.0 9.4379095486e-10 1.0 20.0 10.0 2 0.780258182139 1.13610676072e-05 0.63394022892 1.86865441166 0.00110565098065 0.75698864992 1.86487623816 0.131311200635 0.0897486400153 4.98624028116e-05 3.04548223646 1.69931915383 0.00522512085714 3.03164388279 1.71891263957 0.0884306172259 0.0573406497363 
780 400211 5.0 0.0 9.4379095486e-10 1.0 20.0 20.0 2 0.764528707398 4.33951293993e-06 -3.0877335267 2.10107433912 0.000569876277489 -3.08092525941 2.18584212486 0.149986846462 0.0962144371424 5.41165410704e-05 -3.14128950541 2.52540938098 0.00540467291007 3.13794601781 2.51770333501 0.0854844461404 0.0554973549944 
781 401000 5.0 0.0 7.390278043e-08 0.1 10.0 10.0 1 0.474368656119 6.02024730286e-05 -1.50907135902 1.5212441957 0.00640502769155 -1.53187618756 1.53194983794 0.525631343881 0.0896804788297 0.000262714440298 -2.86664034031 0.899372841464 0.0227177335121 -2.73753255059 0.932030884028 0.00881523125001 0.000964641006034 
782 401001 5.0 0.0 7.390278043e-08 0.1 10.0 20.0 1 0.456418571212 5.71564941551e-05 -1.66578776425 1.44966596447 0.00602968725765 -1.66092620265 1.46010102213 0.543581428788 0.135282037163 0.000280699947256 -0.752956997651 2.89958067555 0.0257239267021 -0.917898274535 2.82950028378 0.00672223892776 0.000175152306034 
783 401010 5.0 0.0 7.390278043e-08 0.1 20.0 10.0 1 0.430075398488 4.91234692293e-05 -1.64657549817 1.55935732211 0.00530711860912 -1.6495788174 1.57043632106 0.569924601512 0.133984827308 0.000295528688445 -2.94831100518 1.86191419397 0.0275148133208 -2.86972044207 1.84496197063 0.00671353845775 0.00180776066414 
784 401011 5.0 0.0 7.390278043e-08 0.1 20.0 20.0 1 0.407179631145 4.72481825648e-05 -1.59569956806 1.55662149229 0.00510668101062 -1.5994757885 1.57298945565 0.592820368855 0.15619144676 0.000433834036707 -0.0533454718091 1.20563831127 0.0463015849795 -0.0868580408162 1.20227443861 0.00356515455957 0.000827287451765 
785 401100 5.0 0.0 7.390278043e-08 0.5 10.0 10.0 0 1.0 0.00091640462576 -3.09605461183 1.12030328123 0.10862689789 -3.09527299727 1.11888639122 0.00365655376413 0.00156499401573 0.000772814425207 -3.06239938482 1.75971611748 0.091559915406 -3.0612969743 1.75686971763 0.00362099272529 0.000390852290226 
786 401101 5.0 0.0 7.390278043e-08 0.5 10.0 20.0 0 1.0 0.000551852470039 -0.275878567741 0.655202572054 0.0652063751266 -0.278796674297 0.652197354221 0.00553099868039 0.00126432225881 0.000647044232025 -1.82129071963 0.109413202004 0.0767604566219 -1.81884318937 0.108927185484 0.00435189186651 0.000632134106459 
787 401110 5.0 0.0 7.390278043e-08 0.5 20.0 10.0 0 1.0 0.000785972436011 -0.192853198281 0.372393106029 0.0930603087785 -0.19755295884 0.37213635349 0.00385280084544 0.00118852443146 0.000779578330591 -2.22084516453 3.00658998426 0.0926071635878 -2.21812442133 3.00462991047 0.00354258062317 0.000914784892292 
788 401111 5.0 0.0 7.390278043e-08 0.5 20.0 20.0 0 1.0 0.000455348173712 -2.73638833327 2.48804491655 0.0539013303293 -2.73673830582 2.4859081911 0.00796374485641 0.00128367156209 0.000310344221103 -2.80930462224 1.3435990144 0.0368488885415 -2.80441914869 1.34514061624 0.00678962939005 0.000814415762028 
789 401200 5.0 0.0 7.390278043e-08 1.0 10.0 10.0 0 1.0 0.000628284708479 0.00931936006112 0.17388069192 0.07468456041 0.00554347626945 0.170890422384 0.00341066774035 0.000966847764427 0.00107250273367 -3.10753610444 0.444833150886 0.128282140537 -3.10827491312 0.44463842808 0.00275597371931 0.00154626376379 
790 401201 5.0 0.0 7.390278043e-08 1.0 10.0 20.0 0 1.0 0.000630554618287 3.11686816936 1.22873994723 0.0754612087694 3.11750845496 1.22797199623 0.0034620932338 0.000433138815193 0.000393270308963 3.06660151834 0.28708607932 0.0471224779696 3.05827989732 0.284699721184 0.00260706035087 0.000433161019539 
791 401210 5.0 0.0 7.390278043e-08 1.0 20.0 10.0 0 1.0 0.000630554618287 3.11686816936 1.22873994723 0.0754612087694 3.11750845496 1.22797199623 0.0034620932338 0.000433138815193 0.000393270308963 3.06660151834 0.28708607932 0.0471224779696 3.05827989732 0.284699721184 0.00260706035087 0.000433161019539 
792 401211 5.0 0.0 7.390278043e-08 1.0 20.0 20.0 0 1.0 0.000708608786049 -0.00952000678188 0.619343576067 0.0841101956597 -0.00881276269479 0.61677261739 0.00390213783373 0.00139118633142 0.000972078027463 0.0145946579532 0.266657616303 0.115896291795 0.0156482169586 0.266173440536 0.00346567205565 0.0018418090745 
793 402000 5.0 0.0 6.454309092e-07 0.1 10.0 10.0 1 0.603706042309 0.000134290371973 -1.55152036384 1.52422121813 0.0147911480408 -1.56209322583 1.54363726414 0.396293957691 0.0204228385172 0.000481254889556 -2.20619330803 2.73461403284 0.0422799772143 -2.08156707289 2.63376499533 0.00821855058256 0.000167494897917 
794 402001 5.0 0.0 6.454309092e-07 0.1 10.0 20.0 1 0.575571741249 0.000131542771885 -1.51064875763 1.5150959605 0.0143527167882 -1.5272376537 1.52452218753 0.424428258751 0.041939053119 0.000590855117883 -1.62078951641 0.212454427928 0.0573234851421 -1.57316567241 0.275799722717 0.00612180137857 0.0 
795 402010 5.0 0.0 6.454309092e-07 0.1 20.0 10.0 1 0.515431182217 9.35855417769e-05 -1.61053368035 1.55504351211 0.00969216111149 -1.59859488607 1.5474152754 0.484568817783 0.0286583342106 0.000597829815199 -0.187755684475 0.768930494013 0.0569829915432 -0.258906251329 0.773938536956 0.00735262597706 0.000207883119724 
796 402011 5.0 0.0 6.454309092e-07 0.1 20.0 20.0 1 0.499702419207 9.01827680622e-05 -1.56030959662 1.46352176578 0.00935581803659 -1.56055817095 1.48242246971 0.500297580793 0.0468990924026 0.000500995168289 -2.86214471723 2.42877960316 0.0430013812099 -2.74100618912 2.38257588019 0.00624270985483 0.000201973005013 
797 402100 5.0 0.0 6.454309092e-07 0.5 10.0 10.0 0 1.0 0.00101968887655 -0.00695013465528 2.33086289246 0.121202473584 -0.0311835870451 2.32779476113 0.00215356240052 0.00017999758897 0.000574136970618 3.03763484348 0.427623121591 0.068090852994 3.11605480669 0.422731428011 0.00189295165871 0.0 
798 402101 5.0 0.0 6.454309092e-07 0.5 10.0 20.0 0 1.0 0.000579505708084 -3.07428553429 0.353259587666 0.0689579285323 -3.00202707325 0.363415475208 0.00416469251432 0.000151771769921 0.00134535144919 3.10866932598 1.45519192603 0.159291107602 3.12254437548 1.45488272099 0.00109341430876 0.0 
799 402110 5.0 0.0 6.454309092e-07 0.5 20.0 10.0 0 1.0 0.000723410646132 -2.88157005474 0.472080090844 0.0867750520727 -2.82917623819 0.479028230953 0.00187622640337 0.000121021306635 0.000848408288367 -3.04869846174 0.734304095435 0.101153967352 -3.01186229482 0.727790258578 0.00129912470522 0.0 
800 402111 5.0 0.0 6.454309092e-07 0.5 20.0 20.0 0 1.0 0.000519513954421 -0.188865453639 1.95600898465 0.0622799526685 -0.227683238641 1.95363332706 0.00298263375072 0.000331250513669 0.000636654951414 -2.80740654287 0.392943535884 0.0762066724289 -2.73556845712 0.396896203036 0.0028612226021 0.000120760416941 
801 402200 5.0 0.0 6.454309092e-07 1.0 10.0 10.0 0 1.0 0.00158980715351 -2.97487596917 2.26632527649 0.189348872291 -2.98947264267 2.26672593173 0.000513931351695 0.0 0.00272900847233 -0.00799631470228 0.0679869243967 0.326261045948 -0.00670863845507 0.06863087709 0.000502374886886 0.0 
802 402201 5.0 0.0 6.454309092e-07 1.0 10.0 20.0 0 1.0 0.00180970784811 0.0545472307228 2.00225086606 0.215135594482 0.046395637968 2.00129510957 0.00077017402051 0.000141226257088 0.00149271917736 3.00859618537 0.960814703847 0.178016589665 3.02176620648 0.958977666908 0.000640296390385 0.0 
803 402210 5.0 0.0 6.454309092e-07 1.0 20.0 10.0 0 1.0 0.00180970784811 0.0545472307228 2.00225086606 0.215135594482 0.046395637968 2.00129510957 0.00077017402051 0.000141226257088 0.00149271917736 3.00859618537 0.960814703847 0.178016589665 3.02176620648 0.958977666908 0.000640296390385 0.0 
804 402211 5.0 0.0 6.454309092e-07 1.0 20.0 20.0 0 1.0 0.000618341282374 -2.13434835049 0.125029791321 0.0737276548632 -2.32568770188 0.100145781116 0.00070339589635 0.0 0.0023807452056 0.0582996260245 1.64673686713 0.28448990099 0.0550474509573 1.64683391003 0.000667307678839 0.0 
805 403000 5.0 0.0 6.006979232e-06 0.1 10.0 10.0 1 0.574032859352 0.000173130872531 -1.62143766084 1.64573429316 0.0194425587404 -1.62065686042 1.64206658024 0.425967140648 0.0089337797008 0.00154970011859 -3.0425681808 2.79912371432 0.161411919442 -2.89416637448 2.79855020782 0.00127252345754 0.0 
806 403001 5.0 0.0 6.006979232e-06 0.1 10.0 20.0 1 0.547726653051 0.000164807467217 -1.69939138473 1.63293602774 0.0184205709508 -1.68519618296 1.61818153552 0.452273346949 0.021725442109 0.00107309575243 -0.154222078016 1.52809073036 0.0951647737397 -0.26504467048 1.53388383702 0.00214890209244 0.0 
807 403010 5.0 0.0 6.006979232e-06 0.1 20.0 10.0 1 0.512072136294 0.000143050369628 -1.64051405816 1.66439494733 0.0147652388569 -1.65437412026 1.67126841483 0.487927863706 0.0293489433658 0.00108422581953 -2.99341185012 1.26038936578 0.0952672934932 -2.88138774936 1.29599364982 0.0021609796667 0.0 
808 403011 5.0 0.0 6.006979232e-06 0.1 20.0 20.0 1 0.486018330751 0.000124785998616 -1.64092877476 1.67210976357 0.0126340917008 -1.6407317273 1.66809533496 0.513981669249 0.0468697745667 0.00126270933956 -0.131214196681 1.09775660514 0.120186941485 -0.224856134868 1.09393624425 0.00161130326351 8.09204042391e-05 
809 403100 5.0 0.0 6.006979232e-06 0.5 10.0 10.0 0 1.0 0.00208625046606 2.8950828114 2.01975773736 0.246213401576 2.90933055721 2.01987736855 0.000827304793124 0.0 0.00104719550861 0.62000515704 2.39046700185 0.123018039259 0.562513677306 2.40614412601 0.000621238152305 0.0 
810 403101 5.0 0.0 6.006979232e-06 0.5 10.0 20.0 0 1.0 0.000997974982671 0.551097778406 2.27045530316 0.116736934519 0.521878140002 2.28046068986 0.00121487969526 0.000140097642058 0.00277823748802 0.535350462598 2.85115797113 0.328468226466 0.521319099654 2.85122659623 0.000867755922431 0.0 
811 403110 5.0 0.0 6.006979232e-06 0.5 20.0 10.0 0 1.0 0.000635140493072 1.74775291453 2.56100035895 0.0725441978651 1.7602043003 2.62939557482 0.000640978135644 0.0 0.00254127201719 -3.11487391042 1.59944006779 0.300083971045 -3.11902468551 1.60180520175 0.000449039334057 0.0 
812 403111 5.0 0.0 6.006979232e-06 0.5 20.0 20.0 -1 -1 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
813 403200 5.0 0.0 6.006979232e-06 1.0 10.0 10.0 0 1.0 0.00258675206795 -2.41462645779 2.57336497618 0.306411369634 -2.4304372149 2.5802788588 0.000430043235863 0.0 0.00300881054623 0.333417860479 0.527870915864 0.357843553142 0.330313672504 0.526901705049 0.00032078609291 0.0 
814 403201 5.0 0.0 6.006979232e-06 1.0 10.0 20.0 -1 -1 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
815 403210 5.0 0.0 6.006979232e-06 1.0 20.0 10.0 -1 -1 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
816 403211 5.0 0.0 6.006979232e-06 1.0 20.0 20.0 -1 -1 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 -1.0 
817 410000 5.0 20.0 9.4379095486e-10 0.1 10.0 10.0 1 0.119025758585 2.58517300941e-05 2.22364870911 1.57244940193 0.00308121315313 2.20149684246 1.57200576389 0.880974241415 0.754560380135 0.000241611250605 -1.04246037313 1.46889640325 0.0286795294991 -1.05851006861 1.47513131432 0.00201242128995 0.00101296314505 
818 410001 5.0 20.0 9.4379095486e-10 0.1 10.0 20.0 1 0.117805137944 2.56495218484e-05 2.2130708292 1.56739725249 0.0030452148425 2.19335712745 1.56862817577 0.882194862056 0.700314420039 0.000257727500811 -1.04422223962 1.45418235274 0.0307049868588 -1.05930197591 1.45687669216 0.0013733764955 0.00151430394147 
819 410010 5.0 20.0 9.4379095486e-10 0.1 20.0 10.0 1 0.124934541125 2.54665345066e-05 2.273176583 1.57038017574 0.00303122319491 2.2530497063 1.57109964849 0.875065458875 0.772755971496 0.000276559889174 -1.06357161998 1.50203791531 0.0330198207086 -1.07590106578 1.50196941902 0.00295871228233 0.00187418114632 
820 410011 5.0 20.0 9.4379095486e-10 0.1 20.0 20.0 1 0.12644782152 2.56494337043e-05 2.2497752446 1.57880869124 0.00305996596859 2.2300115869 1.57991308176 0.87355217848 0.740508832754 0.000330286003229 -1.03560153855 1.58724077646 0.0394830026234 -1.04672392584 1.58614546374 0.00476928616064 0.00451396239133 
821 410100 5.0 20.0 9.4379095486e-10 0.5 10.0 10.0 2 0.4572418189 0.000131665622678 1.98386953516 1.57185153839 0.0157689315679 1.97297028618 1.57301770262 0.484025675133 0.388689519779 0.000288526704145 -1.16968503887 1.57164226616 0.034565397616 -1.17877921319 1.5722175738 0.0587325059667 0.0531160991454 
822 410101 5.0 20.0 9.4379095486e-10 0.5 10.0 20.0 2 0.439966724846 0.000129219711083 1.9795060344 1.56913803725 0.0155147496819 1.96883387947 1.56946114883 0.513353563265 0.309399540653 0.000285453284392 -1.1833081224 1.56655952894 0.0343489293373 -1.19056944807 1.56427977021 0.0466797118883 0.056420794045 
823 410110 5.0 20.0 9.4379095486e-10 0.5 20.0 10.0 2 0.426336387147 0.000130116505974 1.98325092276 1.56904055642 0.0156131700866 1.97146767308 1.56963555217 0.491043791079 0.420292742443 0.000277388845801 -1.18686503612 1.57389427809 0.033347741182 -1.194908724 1.57580388051 0.0826198217742 0.0498998094429 
824 410111 5.0 20.0 9.4379095486e-10 0.5 20.0 20.0 2 0.404975311777 0.000128639226122 1.98046002363 1.56885126582 0.0154564784785 1.96899838657 1.56891966973 0.516379443163 0.378818792078 0.000283318268117 -1.18870109435 1.58025591485 0.0339016299954 -1.19827904359 1.5810659852 0.07864524506 0.0653394605741 
825 410200 5.0 20.0 9.4379095486e-10 1.0 10.0 10.0 2 0.511262748294 0.000208142109091 -1.18685422097 1.5662460238 0.0249798556157 -1.19623613377 1.56658078686 0.255455702099 0.212675525458 0.000212850182528 1.95335895449 1.57518364974 0.0254722150576 1.94385606544 1.57453750089 0.233281549607 0.194597552277 
826 410201 5.0 20.0 9.4379095486e-10 1.0 10.0 20.0 2 0.48144382039 0.000206158229927 1.94637773458 1.57010121547 0.0247440990694 1.93732642557 1.57007808717 0.271535860264 0.153209242898 0.000207560891483 -1.18777783648 1.57675022433 0.024945220648 -1.19772442915 1.57596992915 0.247020319346 0.233210498494 
827 410210 5.0 20.0 9.4379095486e-10 1.0 20.0 10.0 2 0.48144382039 0.000206158229927 1.94637773458 1.57010121547 0.0247440990694 1.93732642557 1.57007808717 0.271535860264 0.153209242898 0.000207560891483 -1.18777783648 1.57675022433 0.024945220648 -1.19772442915 1.57596992915 0.247020319346 0.233210498494 
828 410211 5.0 20.0 9.4379095486e-10 1.0 20.0 20.0 2 0.447725660241 0.00020512164393 -1.19660897727 1.56476860537 0.0246564978105 -1.20600078818 1.56520688405 0.278404334981 0.201813819391 0.000205337256067 1.94345708522 1.57222620314 0.0246777693297 1.93412995062 1.57227045136 0.273870004778 0.202401903138 
829 411000 5.0 20.0 7.390278043e-08 0.1 10.0 10.0 1 0.259103569799 0.000187430195593 2.47931004985 1.57378234599 0.0218974936782 2.46908132078 1.57576039077 0.740896430201 0.457925665205 0.000208612974764 -1.42888390425 2.37479532145 0.0189708435349 -1.70075111378 2.41806131002 0.00298527506667 0.000978826035557 
830 411001 5.0 20.0 7.390278043e-08 0.1 10.0 20.0 1 0.252265156972 0.000187392940682 2.45815851779 1.56994926485 0.0218773768859 2.44823370386 1.56979967791 0.747734843028 0.44879137731 0.000232247072082 -1.39212722481 2.31024671547 0.0220329983433 -1.56656929158 2.33430528858 0.00309611044972 0.00194186650628 
831 411010 5.0 20.0 7.390278043e-08 0.1 20.0 10.0 1 0.244843137738 0.000182814476313 2.44931937872 1.57435925599 0.0214812166281 2.43575769554 1.57627292238 0.755156862262 0.484166723878 0.000329627168404 -1.16285804373 1.67879711385 0.0346766584262 -1.22521890375 1.68562820289 0.002094367225 0.000843528337139 
832 411011 5.0 20.0 7.390278043e-08 0.1 20.0 20.0 1 0.241727548826 0.000181312617651 2.43874770013 1.57175312526 0.0212402396614 2.42754290924 1.57194782695 0.758272451174 0.479131761307 0.000285313889515 -1.27613206844 1.12057648742 0.029014562272 -1.37947396127 1.1113229284 0.00555772022937 0.00222180118863 
833 411100 5.0 20.0 7.390278043e-08 0.5 10.0 10.0 0 1.0 0.00103946231836 2.17183529349 1.81518271038 0.123974401074 2.16398714779 1.8019011299 0.00529593504662 0.000790610730522 0.00122432724347 2.11052825885 1.7373206164 0.144087724592 2.11146220249 1.72960131147 0.00434041623753 0.000395855112544 
834 411101 5.0 20.0 7.390278043e-08 0.5 10.0 20.0 0 1.0 0.00109172265584 2.13301290662 1.53274029855 0.128846035717 2.12999559817 1.53647270892 0.0239439922851 0.00284747011336 0.00108938374117 2.13129849276 1.64429297133 0.1285082909 2.12862241032 1.63634849867 0.0169292124715 0.00285188486495 
835 411110 5.0 20.0 7.390278043e-08 0.5 20.0 10.0 0 1.0 0.00111574277704 2.10999202366 1.47706045495 0.131070144167 2.11037035068 1.48755731616 0.0151666803027 0.00346984831191 0.00108506642366 2.11371711391 1.57841329533 0.128298194455 2.11264755966 1.5722755489 0.0136783800368 0.00212907589957 
836 411111 5.0 20.0 7.390278043e-08 0.5 20.0 20.0 0 1.0 0.00101316691095 2.11555446391 1.50477598459 0.119875909433 2.1110368758 1.51512118751 0.0561755708904 0.0145066420381 0.00102237156976 2.11264565522 1.66103680346 0.120561677282 2.10999931324 1.64374933153 0.028544270168 0.00650689915356 
837 411200 5.0 20.0 7.390278043e-08 1.0 10.0 10.0 0 1.0 0.000103320859806 2.22284300861 2.20811909142 0.0123063023098 2.20523344302 2.22126651538 0.00325583269635 0.00135371394529 0.000548379651232 2.29191724459 0.709272228798 0.0652772494976 2.27885638158 0.720611692359 0.00297799360423 0.0011643603795 
838 411201 5.0 20.0 7.390278043e-08 1.0 10.0 20.0 0 1.0 0.000230996669871 -0.921294218943 0.633150618481 0.0274752956281 -0.92768674718 0.660262365072 0.00198685160827 0.000863138318656 0.000759134324363 2.16712275037 0.670140400815 0.0910500109112 2.15761351826 0.682619874592 0.00159450846415 0.000142891390529 
839 411210 5.0 20.0 7.390278043e-08 1.0 20.0 10.0 0 1.0 0.000230996669871 -0.921294218943 0.633150618481 0.0274752956281 -0.92768674718 0.660262365072 0.00198685160827 0.000863138318656 0.000759134324363 2.16712275037 0.670140400815 0.0910500109112 2.15761351826 0.682619874592 0.00159450846415 0.000142891390529 
840 411211 5.0 20.0 7.390278043e-08 1.0 20.0 20.0 0 1.0 0.000288396447225 -0.916401607467 1.90782990668 0.0352587953832 -0.930027237219 1.90717450703 0.00324367947174 0.00126887488548 0.00162726870134 2.0902269407 1.80288758221 0.194960143619 2.08678268861 1.79761374795 0.00241997667521 0.000232099572052 
841 412000 5.0 20.0 6.454309092e-07 0.1 10.0 10.0 1 0.302032028548 0.000446197045868 2.44150280416 1.57078244433 0.0519825779722 2.43265780101 1.57086547807 0.697967971452 0.263955495895 0.000968518361254 -0.998117824629 1.99396948339 0.108395235854 -1.03046358032 1.99866693433 0.000970890517877 0.000168640754664 
842 412001 5.0 20.0 6.454309092e-07 0.1 10.0 20.0 1 0.292183747991 0.000442522355917 2.42675184035 1.56945960657 0.0516408223804 2.41772102484 1.57106623215 0.707816252009 0.26917425245 0.000676161116001 -1.11077225084 1.67172708898 0.0718960947968 -1.16771917773 1.6760728795 0.00188085855543 0.0 
843 412010 5.0 20.0 6.454309092e-07 0.1 20.0 10.0 1 0.282790707452 0.000424643245148 2.3868867807 1.57091959782 0.0497483920372 2.37685229202 1.57062139098 0.717209292548 0.353611142013 0.000230679699527 -1.95148631714 1.0185542576 0.0231686454586 -2.83413078039 1.15891559754 0.00243279705312 0.000127237228965 
844 412011 5.0 20.0 6.454309092e-07 0.1 20.0 20.0 1 0.273847789762 0.000421257605478 2.37313227277 1.57569961084 0.0494385820463 2.36212538406 1.57635934913 0.726152210238 0.364220882471 0.00024374677384 -1.77791929335 1.09995409447 0.021370476909 -2.52292173363 1.16057131533 0.00311786614317 0.00035927810835 
